



tim,10e0,0.00032830238342285156,0.003273487091064453,0.0009540081024169922
tim,10e1,0.0009429454803466797,0.0014116764068603516,0.0010686874389648437
tim,10e2,0.0028159618377685547,0.010674476623535156,0.005755805969238281
tim,10e3,0.03410053253173828,0.03740048408508301,0.03546404838562012
tim,10e4,0.5504560470581055,0.7550997734069824,0.5940233707427979
tim,10e5,7.294287919998169,7.4987218379974365,7.352869987487793
tim,25e0,9.369850158691406e-05,0.00016546249389648438,0.00013065338134765625
tim,25e1,0.0004963874816894531,0.000576019287109375,0.0005352497100830078
tim,25e2,0.006724357604980469,0.015269756317138672,0.009878969192504883
tim,25e3,0.11115241050720215,0.11443686485290527,0.11307849884033203
tim,25e4,1.54066801071167,1.5611107349395752,1.5499001502990724
tim,25e5,20.953641176223755,21.069360494613647,21.012376403808595
tim,50e0,0.0001556873321533203,0.0002415180206298828,0.0002070903778076172
tim,50e1,0.0010793209075927734,0.0011546611785888672,0.0011148929595947265
tim,50e2,0.01450800895690918,0.021872997283935547,0.01729865074157715
tim,50e3,0.2580678462982178,0.2648746967315674,0.2615787982940674
tim,50e4,3.3881826400756836,3.413102865219116,3.4004163265228273
tim,50e5,43.91816329956055,45.421295166015625,44.61634526252747
tim,75e0,0.00018215179443359375,0.00028061866760253906,0.0002391815185546875
tim,75e1,0.001712799072265625,0.00180816650390625,0.0017586708068847655
tim,75e2,0.021352291107177734,0.02251291275024414,0.021746110916137696
tim,75e3,0.39426136016845703,0.3982810974121094,0.3965970516204834
tim,75e4,5.131883144378662,5.177497148513794,5.157555007934571
tim,75e5,65.05041480064392,67.818443775177,66.08782076835632




intro,10e0,0.0004076957702636719,0.0006229877471923828,0.0004763603210449219
intro,10e1,0.00145721435546875,0.002839803695678711,0.001762533187866211
intro,10e2,0.004240274429321289,0.006387472152709961,0.004689598083496093
intro,10e3,0.05793142318725586,0.05818510055541992,0.05804295539855957
intro,10e4,0.9460630416870117,0.9567680358886719,0.951486349105835
intro,10e5,13.27297830581665,13.3763427734375,13.337421464920045
intro,25e0,0.00014734268188476562,0.0002942085266113281,0.00020155906677246093
intro,25e1,0.0008819103240966797,0.0009436607360839844,0.0009151935577392578
intro,25e2,0.012052059173583984,0.012162923812866211,0.012090587615966797
intro,25e3,0.1772763729095459,0.17785382270812988,0.17767786979675293
intro,25e4,2.734592914581299,2.7579870223999023,2.750084733963013
intro,25e5,37.71576809883118,37.787872314453125,37.749004459381105
intro,50e0,0.0007894039154052734,0.0009350776672363281,0.0008448600769042969
intro,50e1,0.0020008087158203125,0.005698680877685547,0.002872133255004883
intro,50e2,0.026245832443237305,0.03619241714477539,0.028333616256713868
intro,50e3,0.41405224800109863,0.4170076847076416,0.41567425727844237
intro,50e4,6.0687689781188965,6.088115215301514,6.078043985366821
intro,50e5,80.65660548210144,82.76067900657654,81.39106612205505
intro,75e0,0.0003147125244140625,0.0033016204833984375,0.0009376049041748047
intro,75e1,0.0030469894409179688,0.0031020641326904297,0.0030621051788330077
intro,75e2,0.041442155838012695,0.0419766902923584,0.0416468620300293
intro,75e3,0.6630959510803223,0.6663861274719238,0.6650917053222656
intro,75e4,9.520334720611572,9.583134889602661,9.56217074394226
intro,75e5,126.46408128738403,127.32212114334106,126.94708924293518




intro,10e0,9.489059448242188e-05,0.0023424625396728516,0.0003395557403564453
tim,10e0,9.083747863769531e-05,0.010360956192016602,0.0018175125122070312
heap,10e0,7.009506225585938e-05,0.005529880523681641,0.0007032394409179687
quick,10e0,-1,-1,-1
merge,10e0,7.486343383789062e-05,0.0001513957977294922,0.00010194778442382813
intro,10e1,0.0003566741943359375,0.006561994552612305,0.0010047197341918946
tim,10e1,0.0002090930938720703,0.0002613067626953125,0.00023598670959472655
heap,10e1,0.0003478527069091797,0.0003859996795654297,0.0003579854965209961
quick,10e1,-1,-1,-1
merge,10e1,0.00023317337036132812,0.000278472900390625,0.0002455949783325195
intro,10e2,0.004201650619506836,0.004278659820556641,0.004254674911499024
tim,10e2,0.0023179054260253906,0.0023717880249023438,0.002344703674316406
heap,10e2,0.004240751266479492,0.004324436187744141,0.004269194602966308
quick,10e2,-1,-1,-1
merge,10e2,0.0021238327026367188,0.0022001266479492188,0.0021645069122314454
intro,10e3,0.05757617950439453,0.05929231643676758,0.05799210071563721
tim,10e3,0.030234575271606445,0.030594587326049805,0.03038201332092285
heap,10e3,0.05746793746948242,0.05916190147399902,0.057837176322937014
quick,10e3,-1,-1,-1
merge,10e3,0.0267636775970459,0.026964187622070312,0.02683866024017334
intro,10e4,0.9337348937988281,0.9411756992340088,0.9370655536651611
tim,10e4,0.5270817279815674,0.531679630279541,0.5289897918701172
heap,10e4,0.9354567527770996,0.9412660598754883,0.9375738143920899
quick,10e4,-1,-1,-1
merge,10e4,0.3978414535522461,0.40358495712280273,0.40071251392364504
intro,10e5,13.187385559082031,13.249614953994751,13.220208549499512
tim,10e5,6.814979791641235,6.844926357269287,6.828606724739075
heap,10e5,13.187897682189941,13.282635688781738,13.234186387062072
quick,10e5,-1,-1,-1
merge,10e5,5.443742990493774,5.486892938613892,5.467670345306397
intro,25e0,0.00014328956604003906,0.01305079460144043,0.001451730728149414
tim,25e0,9.012222290039062e-05,0.00688624382019043,0.0007837533950805664
heap,25e0,0.0001125335693359375,0.003633737564086914,0.00048775672912597655
quick,25e0,-1,-1,-1
merge,25e0,8.440017700195312e-05,0.0001266002655029297,0.000109100341796875
intro,25e1,0.0008742809295654297,0.0009729862213134766,0.0009194135665893555
tim,25e1,0.0004987716674804688,0.0005702972412109375,0.0005300521850585937
heap,25e1,0.0009059906005859375,0.0009305477142333984,0.000915074348449707
quick,25e1,-1,-1,-1
merge,25e1,0.0005099773406982422,0.0005786418914794922,0.0005337715148925782
intro,25e2,0.012032270431518555,0.012310266494750977,0.012215042114257812
tim,25e2,0.00657343864440918,0.0066585540771484375,0.006593728065490722
heap,25e2,0.012121915817260742,0.012251853942871094,0.012196493148803712
quick,25e2,-1,-1,-1
merge,25e2,0.00581049919128418,0.005930423736572266,0.005874085426330567
intro,25e3,0.17567920684814453,0.1770026683807373,0.176344633102417
tim,25e3,0.10123324394226074,0.10305953025817871,0.10212175846099854
heap,25e3,0.1761023998260498,0.17753148078918457,0.17664523124694825
quick,25e3,-1,-1,-1
merge,25e3,0.07796812057495117,0.07953310012817383,0.07838990688323974
intro,25e4,2.717899799346924,2.7376601696014404,2.7293643951416016
tim,25e4,1.4559805393218994,1.4639685153961182,1.4606372594833374
heap,25e4,2.7241270542144775,2.7383458614349365,2.731775975227356
quick,25e4,-1,-1,-1
merge,25e4,1.1430745124816895,1.159076452255249,1.1515107154846191
intro,25e5,37.28894257545471,37.92710208892822,37.49041945934296
tim,25e5,19.413971662521362,19.500282287597656,19.450212121009827
heap,25e5,37.31333136558533,37.61935901641846,37.442138862609866
quick,25e5,-1,-1,-1
merge,25e5,15.217994451522827,15.330110549926758,15.263239574432372
intro,50e0,0.00021457672119140625,0.006806373596191406,0.0008972883224487305
tim,50e0,0.00015282630920410156,0.004935026168823242,0.0006357908248901367
heap,50e0,0.00018644332885742188,0.009693145751953125,0.0011696338653564454
quick,50e0,-1,-1,-1
merge,50e0,0.00015020370483398438,0.0002186298370361328,0.00016710758209228515
intro,50e1,0.0019190311431884766,0.0031936168670654297,0.002079939842224121
tim,50e1,0.0010852813720703125,0.0011410713195800781,0.0011028051376342773
heap,50e1,0.0019097328186035156,0.0019545555114746094,0.001943492889404297
quick,50e1,-1,-1,-1
merge,50e1,0.0010175704956054688,0.0011134147644042969,0.0010589361190795898
intro,50e2,0.026225566864013672,0.02698802947998047,0.02642993927001953
tim,50e2,0.013749361038208008,0.01387166976928711,0.013801050186157227
heap,50e2,0.02618122100830078,0.026762962341308594,0.026338911056518553
quick,50e2,-1,-1,-1
merge,50e2,0.012333154678344727,0.012624979019165039,0.012456536293029785
intro,50e3,0.4093329906463623,0.41251564025878906,0.4108455181121826
tim,50e3,0.23688864707946777,0.2381575107574463,0.23746016025543212
heap,50e3,0.40939950942993164,0.4146907329559326,0.41165735721588137
quick,50e3,-1,-1,-1
merge,50e3,0.1763782501220703,0.17794179916381836,0.17704617977142334
intro,50e4,6.008082866668701,6.027575969696045,6.0155216455459595
tim,50e4,3.1719934940338135,3.1807191371917725,3.1765037059783934
heap,50e4,6.001268625259399,6.030007600784302,6.0163630723953245
quick,50e4,-1,-1,-1
merge,50e4,2.5107603073120117,2.5377228260040283,2.5251625061035154
intro,50e5,81.0189790725708,81.52560710906982,81.17256495952606
tim,50e5,41.849106550216675,42.04273986816406,41.92227532863617
heap,50e5,81.11020135879517,81.4046528339386,81.23123941421508
quick,50e5,-1,-1,-1
merge,50e5,32.992287397384644,33.13491868972778,33.05910291671753
intro,75e0,0.00031280517578125,0.001986980438232422,0.0004964351654052734
tim,75e0,0.0002129077911376953,0.003041505813598633,0.0009272575378417968
heap,75e0,0.0002815723419189453,0.0011525154113769531,0.00039222240447998045
quick,75e0,-1,-1,-1
merge,75e0,0.00017189979553222656,0.009365558624267578,0.0011290311813354492
intro,75e1,0.0030596256256103516,0.0031135082244873047,0.0030926227569580077
tim,75e1,0.0017018318176269531,0.0017676353454589844,0.0017305135726928711
heap,75e1,0.003011465072631836,0.003103017807006836,0.003066253662109375
quick,75e1,-1,-1,-1
merge,75e1,0.001585245132446289,0.0016529560089111328,0.0016089677810668945
intro,75e2,0.041600704193115234,0.041845083236694336,0.04168078899383545
tim,75e2,0.021071672439575195,0.021912097930908203,0.02130310535430908
heap,75e2,0.04146575927734375,0.04160737991333008,0.04155037403106689
quick,75e2,-1,-1,-1
merge,75e2,0.019379854202270508,0.019499778747558594,0.01944587230682373
intro,75e3,0.6640677452087402,0.6675674915313721,0.6655338287353516
tim,75e3,0.38851475715637207,0.39185285568237305,0.38972694873809816
heap,75e3,0.6643674373626709,0.6690564155578613,0.6661244392395019
quick,75e3,-1,-1,-1
merge,75e3,0.28316235542297363,0.2870943546295166,0.28457744121551515
intro,75e4,9.541826963424683,9.606258392333984,9.56935887336731
tim,75e4,5.0290796756744385,5.074666500091553,5.053897261619568
heap,75e4,9.551726341247559,9.610603094100952,9.57841236591339
quick,75e4,-1,-1,-1
merge,75e4,3.9785892963409424,4.014525413513184,3.9939529657363892
intro,75e5,127.15541696548462,127.84395909309387,127.41107151508331
tim,75e5,63.65385174751282,70.65167546272278,65.80565505027771
heap,75e5,127.60565519332886,136.40109300613403,130.96102020740508
quick,75e5,-1,-1,-1
merge,75e5,51.828957319259644,57.39863061904907,54.03331067562103
